province_territory,province_territoire,project_name,total_project_capacity_mw,turbine_identifier,turbine_number,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning,latitude,longitude,notes,data_sources,basemap
Quebec,Québec,Rivière-du-Moulin,350,RDM135,135,135/175,2000,82,80,Senvion,MM82,2014/2015,47.9985563556905,-71.0997400417577,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM136,136,136/175,2000,82,80,Senvion,MM82,2014/2015,48.0009918196799,-71.1007688661225,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM137,137,137/175,2000,92,80,Senvion,MM92,2014/2015,48.0046612541205,-71.101637978256,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM138,138,138/175,2000,92,80,Senvion,MM92,2014/2015,47.9987808730907,-71.1070059228368,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM139,139,139/175,2000,92,80,Senvion,MM92,2014/2015,47.9962819059817,-71.1085632647285,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM140,140,140/175,2000,92,80,Senvion,MM92,2014/2015,47.9597371344891,-71.1233854365027,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM141,141,141/175,2000,82,80,Senvion,MM82,2014/2015,47.9627976411211,-71.1174350761325,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM142,142,142/175,2000,92,80,Senvion,MM92,2014/2015,47.9672054830228,-71.1215128424273,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM143,143,143/175,2000,92,80,Senvion,MM92,2014/2015,47.9689055286383,-71.1264085611538,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM144,144,144/175,2000,92,80,Senvion,MM92,2014/2015,47.9683838882951,-71.1383414878041,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM145,145,145/175,2000,92,80,Senvion,MM92,2014/2015,47.9689402242485,-71.1449250503281,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM146,146,146/175,2000,92,80,Senvion,MM92,2014/2015,47.9745794093155,-71.1368996572326,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM147,147,147/175,2000,92,80,Senvion,MM92,2014/2015,47.97576422882,-71.130885582615,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM148,148,148/175,2000,92,80,Senvion,MM92,2014/2015,47.978835368595,-71.1277898956461,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM149,149,149/175,2000,92,80,Senvion,MM92,2014/2015,47.9835828638874,-71.1379596619668,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM150,150,150/175,2000,92,80,Senvion,MM92,2014/2015,47.9849754454255,-71.1472344541614,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM151,151,151/175,2000,82,80,Senvion,MM82,2014/2015,47.9857805249418,-71.1516812276119,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM152,152,152/175,2000,92,80,Senvion,MM92,2014/2015,47.9878690010639,-71.156376248698,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM153,153,153/175,2000,92,80,Senvion,MM92,2014/2015,47.9901081690238,-71.1612887081693,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM154,154,154/175,2000,92,80,Senvion,MM92,2014/2015,47.9923024067095,-71.1740488906685,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM155,155,155/175,2000,92,80,Senvion,MM92,2014/2015,47.9905336981761,-71.1683286656237,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM156,156,156/175,2000,92,80,Senvion,MM92,2014/2015,47.9925885002269,-71.154246861985,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM157,157,157/175,2000,82,80,Senvion,MM82,2014/2015,47.994956697384,-71.1463035077901,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM158,158,158/175,2000,92,80,Senvion,MM92,2014/2015,47.996291510362,-71.1511413939747,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM159,159,159/175,2000,92,80,Senvion,MM92,2014/2015,47.998815448671,-71.1513428384354,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM160,160,160/175,2000,92,80,Senvion,MM92,2014/2015,48.0007648595123,-71.1572772937903,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM161,161,161/175,2000,92,80,Senvion,MM92,2014/2015,48.0025985067841,-71.1538093405241,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM162,162,162/175,2000,82,80,Senvion,MM82,2014/2015,48.0048721824526,-71.1504934693532,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM163,163,163/175,2000,82,80,Senvion,MM82,2014/2015,48.007854281675,-71.1502195597059,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM164,164,164/175,2000,82,80,Senvion,MM82,2014/2015,48.0089087153656,-71.1541459228329,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM165,165,165/175,2000,92,80,Senvion,MM92,2014/2015,48.0398079999999,-71.1155319999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM166,166,166/175,2000,92,80,Senvion,MM92,2014/2015,48.036095,-71.1155319999998,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM167,167,167/175,2000,92,80,Senvion,MM92,2014/2015,48.033648,-71.1141159999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM168,168,168/175,2000,92,80,Senvion,MM92,2014/2015,48.0320649999999,-71.1102109999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM169,169,169/175,2000,92,80,Senvion,MM92,2014/2015,48.029475,-71.1089229999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM170,170,170/175,2000,92,80,Senvion,MM92,2014/2015,48.032958,-71.0963059999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM171,171,171/175,2000,92,80,Senvion,MM92,2014/2015,48.034944,-71.082273,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM172,172,172/175,2000,92,80,Senvion,MM92,2014/2015,48.037908,-71.085921,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM173,173,173/175,2000,92,80,Senvion,MM92,2014/2015,48.041553,-71.0890059999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM174,174,174/175,2000,92,80,Senvion,MM92,2014/2015,48.042214,-71.0802509999999,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Rivière-du-Moulin,350,RDM175,175,175/175,2000,82,80,Senvion,MM82,2014/2015,48.040056,-71.077504,"75 turbines commissioned in 2014, 100 turbines commissioned in 2015 - 152 x MM92 and 23 x MM82","[536], [537], [538], [539]",ESRI
Quebec,Québec,Roncevaux,74.8,RON1,1,1/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1098239999999,-67.440219,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON2,2,2/34,2200,107,80,General Electric,GE 2.2-107,2016,48.112345,-67.4373869999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON3,3,3/34,2200,107,80,General Electric,GE 2.2-107,2016,48.116873,-67.4407339999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON4,4,4/34,2200,107,80,General Electric,GE 2.2-107,2016,48.119107,-67.437344,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON5,5,5/34,2200,107,80,General Electric,GE 2.2-107,2016,48.120941,-67.4326659999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON6,6,6/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1250949999999,-67.445455,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON7,7,7/34,2200,107,80,General Electric,GE 2.2-107,2016,48.130337,-67.4535229999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON8,8,8/34,2200,107,80,General Electric,GE 2.2-107,2016,48.134662,-67.4558829999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON9,9,9/34,2200,107,80,General Electric,GE 2.2-107,2016,48.104723,-67.4649379999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON10,10,10/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1097379999999,-67.4656249999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON11,11,11/34,2200,107,80,General Electric,GE 2.2-107,2016,48.113893,-67.3586369999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON12,12,12/34,2200,107,80,General Electric,GE 2.2-107,2016,48.116701,-67.3717689999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON13,13,13/34,2200,107,80,General Electric,GE 2.2-107,2016,48.120568,-67.371597,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON14,14,14/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1215419999999,-67.3655889999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON15,15,15/34,2200,107,80,General Electric,GE 2.2-107,2016,48.122373,-67.392068,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON16,16,16/34,2200,107,80,General Electric,GE 2.2-107,2016,48.128217,-67.3939559999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON17,17,17/34,2200,107,80,General Electric,GE 2.2-107,2016,48.12922,-67.3867459999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON18,18,18/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1330579999999,-67.4080319999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON19,19,19/34,2200,107,80,General Electric,GE 2.2-107,2016,48.138041,-67.4129679999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON20,20,20/34,2200,107,80,General Electric,GE 2.2-107,2016,48.141277,-67.4125389999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON21,21,21/34,2200,107,80,General Electric,GE 2.2-107,2016,48.142881,-67.4083759999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON22,22,22/34,2200,107,80,General Electric,GE 2.2-107,2016,48.146661,-67.409406,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON23,23,23/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1491809999999,-67.4076029999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON24,24,24/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1522135098136,-67.4069288345317,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON25,25,25/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1538958296255,-67.4006343897917,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON26,26,26/34,2200,107,80,General Electric,GE 2.2-107,2016,48.13744,-67.3884629999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON27,27,27/34,2200,107,80,General Electric,GE 2.2-107,2016,48.142537,-67.3704809999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON28,28,28/34,2200,107,80,General Electric,GE 2.2-107,2016,48.13638,-67.3567059999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON29,29,29/34,2200,107,80,General Electric,GE 2.2-107,2016,48.130709,-67.351384,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON30,30,30/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1325419999999,-67.343917,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON31,31,31/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1372679999999,-67.3428009999999,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON32,32,32/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1105317,-67.4755511,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON33,33,33/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1152799,-67.4749363,NA,"[541], [542]",ESRI
Quebec,Québec,Roncevaux,74.8,RON34,34,34/34,2200,107,80,General Electric,GE 2.2-107,2016,48.1462025,-67.4794645,NA,"[541], [542]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD1,1,1/10,2350,92,98,Enercon,E92-2.35,2014,48.6547299484462,-67.863870491435,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD2,2,2/10,2350,92,98,Enercon,E92-2.35,2014,48.640243604577996,-67.8644558194638,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD3,3,3/10,2350,92,98,Enercon,E92-2.35,2014,48.6298309043153,-67.8837328671673,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD4,4,4/10,2350,92,98,Enercon,E92-2.35,2014,48.63288078399,-67.8401813515899,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD5,5,5/10,2350,92,98,Enercon,E92-2.35,2014,48.626694138491,-67.8638749195996,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD6,6,6/10,2350,92,98,Enercon,E92-2.35,2014,48.6107533560469,-67.8727957034113,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD7,7,7/10,2350,92,98,Enercon,E92-2.35,2014,48.6157778228494,-67.8520831658469,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD8,8,8/10,2350,92,98,Enercon,E92-2.35,2014,48.6186084850622,-67.8321470841946,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD9,9,9/10,2350,92,98,Enercon,E92-2.35,2014,48.6455263359346,-67.8841135371273,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Damase,23.5,SAD10,10,10/10,2350,92,98,Enercon,E92-2.35,2014,48.6255718596259,-67.9030983462273,NA,"[556], [557]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH1,1,1/8,3000,82,85,Enercon,E82-3.0,2015,46.676433134431,-70.364273598094,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH2,2,2/8,3000,82,85,Enercon,E82-3.0,2015,46.6741361543279,-70.3682608844027,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH3,3,3/8,3000,82,85,Enercon,E82-3.0,2015,46.6735538636689,-70.3627729112502,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH4,4,4/8,3000,82,85,Enercon,E82-3.0,2015,46.6726845769656,-70.3731536431814,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH5,5,5/8,3000,82,85,Enercon,E82-3.0,2015,46.6609281433603,-70.3531362825295,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH6,6,6/8,3000,82,85,Enercon,E82-3.0,2015,46.6572809183992,-70.3593510241621,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH7,7,7/8,3000,82,85,Enercon,E82-3.0,2015,46.6565093523506,-70.3719348192344,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Philémon,24,SPH8,8,8/8,3000,82,85,Enercon,E82-3.0,2015,46.6544456954534,-70.3754020719165,NA,"[558], [559], [560], [824]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB1,1,1/40,2000,92,80,Senvion,MM92,2012,45.6930454063197,-70.5635879184428,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB2,2,2/40,2000,92,80,Senvion,MM92,2012,45.6909006220306,-70.56118505071,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB3,3,3/40,2000,92,80,Senvion,MM92,2012,45.6881955545853,-70.5604113649842,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB4,4,4/40,2000,92,80,Senvion,MM92,2012,45.6854010241081,-70.5657163390394,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB5,5,5/40,2000,92,80,Senvion,MM92,2012,45.6805009646617,-70.5661559675036,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB6,6,6/40,2000,92,80,Senvion,MM92,2012,45.6848295095613,-70.5604467673656,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB7,7,7/40,2000,92,80,Senvion,MM92,2012,45.6820123778138,-70.5583812944369,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB8,8,8/40,2000,92,80,Senvion,MM92,2012,45.6771338973126,-70.5612936725145,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB9,9,9/40,2000,92,80,Senvion,MM92,2012,45.6718106295966,-70.5711826000892,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB10,10,10/40,2000,92,80,Senvion,MM92,2012,45.6745965730598,-70.5752869962999,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB11,11,11/40,2000,92,80,Senvion,MM92,2012,45.6728927947083,-70.5871308838874,NA,"[561], [562], [563]",ESRI
Quebec,Québec,Saint-Robert-Bellarmin,80,SRB12,12,12/40,2000,92,80,Senvion,MM92,2012,45.6747901328202,-70.5908385739883,NA,"[561], [562], [563]",ESRI
